order_id,order_date,ship_date,platform,category,product_name,unit_price,quantity,gross_sales,campaign,voucher_code,discount_pct,discount_value,shipping_cost,net_sales,payment_method,customer_segment,region,stock_status,order_status,customer_rating,priority_flag
36,2024-02-23,2024-06-19,Blibli,Electronics,Phone Charger,719137,1,719137,Normal Day,16.97602474864656,0.0,0,0,719137,Virtual Account,Returning,Bandung,In Stock,Delivered,4.0,Normal
1811,2024-06-30,2024-06-19,Tokopedia,Sports,Yoga Mat,397441,3,1192323,Flash Sale,10.0,10.0,119232,18000,1073091,Virtual Account,Returning,Jakarta,Low Stock,Completed,3.0,N
828,2024-02-10,2024-06-19,Blibli,Home Living,Vacuum Cleaner,463767,2,927534,Normal Day,16.97602474864656,0.0,0,15000,927534,E-Wallet,Returning,Yogyakarta,In Stock,Delivered,4.0,No
1830,2024-07-23,2024-07-30,Shopee,Sports,Yoga Mat,781808,3,2345424,Flash Sale,10.0,10.0,234542,20000,2110882,Credit Card,Returning,Bandung,In Stock,Completed,4.0,No
921,2024-02-23,2024-06-19,Lazada,Sports,Running Shoes,224967,6,1349802,Normal Day,16.97602474864656,0.0,0,15000,1349802,E-Wallet,New,Bandung,In Stock,Delivered,4.0,No
759,2024-03-16,2024-06-19,Tiktok Shop,Fashion,Sneakers,175797,6,1054782,Payday Sale,15.0,15.0,158217,25000,896565,Bank Transfer,Returning,Medan,In Stock,Delivered,5.0,N
1063,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Body Lotion,284546,1,284546,Normal Day,16.97602474864656,0.0,0,0,284546,Virtual Account,New,Semarang,In Stock,Delivered,5.0,No
246,2024-11-26,2024-06-19,Tiktok Shop,Sports,Dumbbell 5Kg,243765,1,243765,Normal Day,16.97602474864656,0.0,0,0,243765,Virtual Account,Returning,Yogyakarta,Preorder,Delivered,4.0,N
1417,2024-02-05,2024-06-19,Tiktok Shop,Fashion,Sneakers,524304,3,1572912,Flash Sale,10.0,10.0,157291,15000,1415621,Bank Transfer,New,Semarang,In Stock,Delivered,4.0,N
785,2024-02-23,2024-05-17,Tiktok Shop,Home Living,Vacuum Cleaner,383903,1,383903,Mega Campaign,20.0,20.0,76781,12000,307122,COD,Vip,Surabaya,In Stock,Completed,5.0,Priority
1774,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Face Wash,332255,3,996765,Flash Sale,10.0,10.0,99676,0,897089,COD,New,Makassar,Low Stock,Delivered,5.0,Normal
490,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Hoodie,348527,3,1045581,Normal Day,16.97602474864656,0.0,0,12000,0,Bank Transfer,New,Bandung,In Stock,Cancelled,4.2484316185696365,N
962,2024-02-23,2024-06-19,Tokopedia,Fashion,Women Dress,273768,4,1095072,Normal Day,16.97602474864656,0.0,0,12000,1095072,Virtual Account,Returning,Yogyakarta,In Stock,Delivered,4.0,No
854,2024-02-23,2024-06-19,Blibli,Sports,Skipping Rope,106357,3,319071,Mega Campaign,20.0,20.0,63814,20000,255257,Credit Card,Returning,Bekasi,Low Stock,Delivered,5.0,Y
1312,2024-02-23,2024-06-19,Tokopedia,Beauty,Sunscreen,176534,3,529602,Normal Day,16.97602474864656,0.0,0,18000,529602,Bank Transfer,Returning,Surabaya,In Stock,Delivered,4.0,No
626,2024-02-23,2024-06-19,Tokopedia,Beauty,Face Wash,341429,3,1024287,Normal Day,16.97602474864656,0.0,0,18000,1024287,COD,New,Surabaya,In Stock,Delivered,5.0,N
686,2024-02-23,2024-06-19,Blibli,Beauty,Face Wash,98783,3,296349,Normal Day,16.97602474864656,0.0,0,0,296349,Bank Transfer,New,Bandung,In Stock,On Delivery,4.2484316185696365,N
1588,2024-03-30,2024-06-19,Blibli,Electronics,Smartwatch,858332,1,858332,Payday Sale,15.0,15.0,128750,18000,729582,E-Wallet,Returning,Semarang,Low Stock,Completed,5.0,Normal
128,2024-02-23,2024-06-19,Tokopedia,Home Living,Storage Box,298791,3,896373,Flash Sale,10.0,10.0,89637,18000,806736,Credit Card,New,Bekasi,In Stock,Completed,5.0,Normal
1347,2024-02-23,2024-06-19,Shopee,Sports,Running Shoes,760333,2,1520666,Normal Day,16.97602474864656,0.0,0,20000,1520666,Virtual Account,Returning,Jakarta,In Stock,Delivered,5.0,N
1280,2024-02-23,2024-07-14,Lazada,Beauty,Skincare Serum,127773,2,255546,Flash Sale,10.0,10.0,25555,0,229991,Bank Transfer,Returning,Yogyakarta,In Stock,Delivered,5.0,N
928,2024-02-23,2024-06-19,Shopee,Beauty,Face Wash,193521,6,1161126,Normal Day,16.97602474864656,0.0,0,20000,1161126,E-Wallet,Returning,Yogyakarta,Low Stock,Delivered,4.2484316185696365,Normal
2000,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Skincare Serum,98329,1,98329,Normal Day,16.97602474864656,0.0,0,9000,98329,Credit Card,Vip,Makassar,In Stock,Delivered,5.0,Y
191,2024-02-23,2024-06-19,Shopee,Sports,Dumbbell 5Kg,778761,2,1557522,Flash Sale,10.0,10.0,155752,20000,0,Credit Card,New,Yogyakarta,In Stock,Cancel,4.2484316185696365,No
1140,2024-02-23,2024-06-19,Lazada,Home Living,Blender,902990,2,1805980,Mega Campaign,20.0,20.0,361196,9000,1444784,COD,Returning,Yogyakarta,In Stock,Delivered,4.0,Yes
1991,2024-02-23,2024-06-19,Shopee,Fashion,Hoodie,117102,5,585510,Payday Sale,15.0,15.0,87826,20000,497684,Credit Card,New,Yogyakarta,In Stock,Completed,5.0,No
607,2024-03-22,2024-06-19,Tokopedia,Sports,Running Shoes,601988,1,601988,Normal Day,16.97602474864656,0.0,0,0,601988,E-Wallet,Returning,Makassar,In Stock,Shipped,4.2484316185696365,Normal
181,2024-05-01,2024-06-19,Tokopedia,Beauty,Sunscreen,201049,3,603147,Payday Sale,15.0,15.0,90472,12000,512675,Credit Card,New,Makassar,In Stock,Completed,3.0,No
497,2024-06-16,2024-06-19,Blibli,Home Living,Storage Box,1175023,2,2350046,Normal Day,16.97602474864656,0.0,0,15000,0,Bank Transfer,Returning,Semarang,In Stock,Batal,4.2484316185696365,Normal
1196,2024-11-19,2024-06-19,Tiktok Shop,Electronics,Smartwatch,832711,2,1665422,Mega Campaign,20.0,20.0,333084,18000,1332338,Virtual Account,New,Surabaya,In Stock,Delivered,5.0,No
1739,2024-02-23,2024-06-19,Lazada,Beauty,Body Lotion,276649,2,553298,Flash Sale,10.0,10.0,55330,20000,497968,Credit Card,Returning,Bekasi,In Stock,Delivered,4.2484316185696365,No
1690,2024-07-12,2024-06-19,Shopee,Fashion,Jeans,72709,5,363545,Payday Sale,15.0,15.0,54532,15000,0,Bank Transfer,New,Semarang,In Stock,Batal,4.2484316185696365,N
518,2024-02-23,2024-05-10,Tiktok Shop,Sports,Skipping Rope,715699,3,2147097,Normal Day,16.97602474864656,0.0,0,20000,2147097,Credit Card,Vip,Surabaya,Low Stock,Completed,4.0,Yes
1070,2024-03-10,2024-06-19,Tiktok Shop,Home Living,Vacuum Cleaner,358857,5,1794285,Mega Campaign,20.0,20.0,358857,0,1435428,COD,Returning,Medan,In Stock,Completed,5.0,Normal
1244,2024-02-23,2024-03-02,Lazada,Beauty,Skincare Serum,42159,4,168636,Flash Sale,10.0,10.0,16864,9000,151772,E-Wallet,Vip,Surabaya,In Stock,Delivered,5.0,Yes
1196,2024-11-19,2024-06-19,Tiktok Shop,Electronics,Smartwatch,832711,2,1665422,Mega Campaign,20.0,20.0,333084,18000,1332338,Virtual Account,New,Surabaya,In Stock,Delivered,5.0,Yes
17,2024-02-23,2024-06-19,Shopee,Beauty,Skincare Serum,98617,3,295851,Flash Sale,10.0,10.0,29585,12000,266266,E-Wallet,Returning,Medan,In Stock,Delivered,4.0,N
1536,2024-02-23,2024-06-19,Shopee,Fashion,Hoodie,189556,2,379112,Payday Sale,15.0,15.0,56867,20000,0,E-Wallet,Returning,Jakarta,In Stock,Cancelled,4.2484316185696365,Normal
1073,2024-02-23,2024-06-19,Tokopedia,Fashion,Hoodie,585116,3,1755348,Payday Sale,15.0,15.0,263302,25000,1492046,Bank Transfer,New,Yogyakarta,In Stock,Delivered,4.0,N
547,2024-02-23,2024-06-19,Shopee,Home Living,Table Lamp,1141766,2,2283532,Flash Sale,10.0,10.0,228353,25000,2055179,E-Wallet,Returning,Bandung,In Stock,Delivered,5.0,No
1540,2024-05-15,2024-06-19,Tokopedia,Sports,Dumbbell 5Kg,81311,1,81311,Normal Day,16.97602474864656,0.0,0,25000,81311,Credit Card,Returning,Makassar,Low Stock,Shipped,4.2484316185696365,N
1652,2024-04-15,2024-06-19,Tokopedia,Home Living,Rice Cooker,98297,1,98297,Flash Sale,10.0,10.0,9830,0,88467,Virtual Account,New,Semarang,In Stock,Completed,3.0,No
1020,2024-01-11,2024-06-19,Tokopedia,Sports,Running Shoes,680903,2,1361806,Mega Campaign,20.0,20.0,272361,20000,0,Virtual Account,Returning,Yogyakarta,In Stock,Cancelled,4.2484316185696365,Priority
1691,2024-10-14,2024-06-19,Blibli,Electronics,Smartwatch,511921,1,511921,Normal Day,16.97602474864656,0.0,0,9000,511921,COD,Returning,Bekasi,In Stock,Completed,3.0,N
1505,2024-02-23,2024-06-19,Lazada,Home Living,Rice Cooker,385798,1,385798,Flash Sale,10.0,11.237700673226307,38580,0,347218,Virtual Account,Returning,Jakarta,In Stock,Delivered,5.0,No
960,2024-02-23,2024-06-19,Lazada,Fashion,Sneakers,94394,1,94394,Payday Sale,15.0,15.0,14159,12000,80235,E-Wallet,Returning,Medan,In Stock,Delivered,4.0,N
284,2024-06-13,2024-06-19,Shopee,Electronics,Power Bank,288171,3,864513,Payday Sale,16.97602474864656,15.0,129677,12000,734836,COD,Returning,Bekasi,In Stock,Delivered,4.0,No
1653,2024-02-23,2024-06-19,Lazada,Sports,Skipping Rope,257385,5,1286925,Normal Day,16.97602474864656,0.0,0,12000,1286925,COD,Returning,Medan,In Stock,Delivered,4.0,No
226,2024-09-22,2024-06-19,Tokopedia,Sports,Skipping Rope,402544,3,1207632,Payday Sale,15.0,15.0,181145,20000,1026487,E-Wallet,Returning,Jakarta,In Stock,Delivered,4.0,N
1803,2024-02-23,2024-06-19,Lazada,Sports,Skipping Rope,492739,2,985478,Payday Sale,15.0,15.0,147822,0,837656,Bank Transfer,Vip,Makassar,In Stock,Delivered,5.0,Yes
438,2024-11-12,2024-06-19,Shopee,Sports,Running Shoes,181677,2,363354,Flash Sale,10.0,10.0,36335,0,327019,Credit Card,New,Medan,In Stock,Completed,4.2484316185696365,No
1389,2024-06-10,2024-06-14,Blibli,Home Living,Storage Box,265060,5,1325300,Mega Campaign,20.0,20.0,265060,15000,1060240,Bank Transfer,Returning,Bekasi,In Stock,Completed,5.0,No
230,2024-02-23,2024-06-19,Blibli,Beauty,Sunscreen,85743,5,428715,Payday Sale,15.0,15.0,64307,15000,364408,Credit Card,Returning,Medan,In Stock,Completed,5.0,No
750,2024-02-23,2025-01-02,Tiktok Shop,Fashion,Women Dress,379116,1,379116,Payday Sale,15.0,15.0,56867,15000,322249,Virtual Account,Returning,Yogyakarta,In Stock,Delivered,5.0,No
1399,2024-06-17,2024-06-19,Tiktok Shop,Beauty,Sunscreen,60187,1,60187,Normal Day,16.97602474864656,0.0,0,15000,60187,E-Wallet,Returning,Bekasi,In Stock,Delivered,4.0,N
1722,2024-02-23,2024-06-19,Lazada,Sports,Dumbbell 5Kg,357408,3,1072224,Mega Campaign,20.0,20.0,214445,20000,857779,Bank Transfer,Returning,Bekasi,In Stock,Delivered,5.0,N
601,2024-02-23,2024-06-19,Tokopedia,Electronics,Wireless Earbuds,723302,1,723302,Normal Day,16.97602474864656,0.0,0,9000,723302,Credit Card,Returning,Jakarta,Low Stock,Completed,3.0,Normal
688,2024-02-23,2024-06-19,Blibli,Sports,Running Shoes,296496,3,889488,Payday Sale,15.0,15.0,133423,15000,756065,Credit Card,Vip,Medan,In Stock,Delivered,4.0,No
1877,2024-02-23,2024-06-10,Tiktok Shop,Beauty,Skincare Serum,330039,2,660078,Normal Day,16.97602474864656,0.0,0,18000,660078,Virtual Account,New,Medan,Low Stock,Delivered,5.0,Normal
1219,2024-02-23,2024-06-19,Shopee,Fashion,Sneakers,382017,5,1910085,Flash Sale,10.0,10.0,191008,20000,1719077,Virtual Account,New,Yogyakarta,In Stock,Shipped,4.2484316185696365,Normal
1159,2024-02-23,2024-06-19,Lazada,Beauty,Body Lotion,192272,1,192272,Flash Sale,10.0,10.0,19227,25000,173045,COD,Vip,Jakarta,Low Stock,Delivered,5.0,Yes
1684,2024-03-13,2024-03-15,Tokopedia,Sports,Skipping Rope,132757,4,531028,Flash Sale,10.0,10.0,53103,25000,477925,Bank Transfer,Returning,Makassar,In Stock,Delivered,5.0,N
1301,2024-06-16,2024-06-23,Shopee,Sports,Cycling Gloves,241171,5,1205855,Mega Campaign,20.0,20.0,241171,20000,964684,Credit Card,New,Makassar,In Stock,Delivered,5.0,No
1856,2024-12-11,2024-06-19,Tokopedia,Fashion,Jeans,552629,4,2210516,Normal Day,16.97602474864656,0.0,0,20000,2210516,COD,Returning,Surabaya,Low Stock,Completed,5.0,No
801,2024-02-23,2024-06-19,Lazada,Electronics,Phone Charger,254619,1,254619,Payday Sale,15.0,15.0,38193,20000,216426,COD,Returning,Medan,Low Stock,Delivered,4.0,No
161,2024-02-23,2024-06-19,Tokopedia,Sports,Running Shoes,269157,1,269157,Flash Sale,10.0,10.0,26916,15000,242241,COD,Returning,Bandung,In Stock,Completed,4.0,No
957,2024-11-16,2024-06-19,Tokopedia,Beauty,Skincare Serum,291329,2,582658,Payday Sale,15.0,15.0,87399,9000,495259,Bank Transfer,New,Bandung,In Stock,Delivered,5.0,No
1711,2024-03-26,2024-06-19,Lazada,Beauty,Sunscreen,307561,2,615122,Normal Day,16.97602474864656,0.0,0,9000,615122,Credit Card,Returning,Bekasi,In Stock,Completed,4.2484316185696365,No
878,2024-02-23,2024-06-19,Lazada,Sports,Skipping Rope,221839,2,443678,Normal Day,16.97602474864656,0.0,0,0,443678,COD,Returning,Surabaya,Preorder,On Delivery,4.2484316185696365,No
1870,2024-02-19,2024-02-25,Tokopedia,Electronics,Phone Charger,855837,2,1711674,Flash Sale,10.0,10.0,171167,12000,1540507,Bank Transfer,Returning,Yogyakarta,In Stock,On Delivery,4.2484316185696365,N
1809,2024-02-23,2024-06-19,Shopee,Beauty,Skincare Serum,237579,2,475158,Payday Sale,16.97602474864656,15.0,71274,20000,403884,Virtual Account,Returning,Semarang,In Stock,Delivered,5.0,Normal
1136,2024-07-07,2024-06-19,Lazada,Sports,Yoga Mat,893160,2,1786320,Mega Campaign,20.0,20.0,357264,12000,1429056,Bank Transfer,Returning,Bekasi,In Stock,Delivered,5.0,No
104,2024-02-23,2024-06-19,Tokopedia,Sports,Yoga Mat,209834,3,629502,Payday Sale,15.0,15.0,94425,12000,0,E-Wallet,New,Semarang,In Stock,Cancelled,4.2484316185696365,No
1770,2024-02-23,2024-06-19,Tiktok Shop,Electronics,Power Bank,469338,2,938676,Normal Day,16.97602474864656,0.0,0,25000,938676,Virtual Account,Returning,Semarang,In Stock,Completed,4.0,N
1801,2024-02-23,2024-06-19,Tokopedia,Beauty,Skincare Serum,60023,4,240092,Normal Day,16.97602474864656,0.0,0,15000,240092,E-Wallet,Returning,Surabaya,In Stock,Delivered,5.0,No
54,2024-02-23,2024-06-19,Tokopedia,Beauty,Body Lotion,178289,1,178289,Flash Sale,10.0,10.0,17829,18000,160460,Virtual Account,Returning,Bekasi,In Stock,Completed,5.0,N
404,2024-02-23,2024-06-19,Lazada,Sports,Cycling Gloves,69514,2,139028,Mega Campaign,20.0,20.0,27806,18000,111222,COD,Returning,Bandung,Low Stock,Completed,5.0,Y
1978,2024-02-23,2024-06-19,Lazada,Beauty,Body Lotion,31329,2,62658,Normal Day,16.97602474864656,0.0,0,0,62658,Virtual Account,Returning,Bandung,Low Stock,Delivered,5.0,No
1930,2024-04-19,2024-06-19,Blibli,Fashion,Jeans,129726,4,518904,Flash Sale,10.0,10.0,51890,18000,467014,Bank Transfer,New,Semarang,Preorder,Completed,4.0,N
1683,2024-02-23,2024-12-12,Lazada,Fashion,Sneakers,452475,4,1809900,Mega Campaign,20.0,20.0,361980,25000,1447920,Credit Card,Vip,Semarang,Low Stock,Delivered,4.0,Y
1782,2024-02-23,2024-06-19,Blibli,Fashion,Men T-Shirt,268792,1,268792,Mega Campaign,20.0,20.0,53758,0,215034,Virtual Account,Returning,Bandung,In Stock,Completed,4.0,No
9,2024-02-23,2024-06-19,Lazada,Fashion,Jeans,70599,1,70599,Payday Sale,15.0,15.0,10590,0,0,E-Wallet,New,Medan,In Stock,Cancelled,4.2484316185696365,No
1015,2024-01-13,2024-06-19,Lazada,Sports,Dumbbell 5Kg,737467,1,737467,Mega Campaign,20.0,20.0,147493,15000,589974,COD,New,Semarang,In Stock,Completed,5.0,Priority
1829,2024-02-23,2024-06-19,Shopee,Sports,Running Shoes,520403,1,520403,Mega Campaign,20.0,20.0,104081,25000,416322,Bank Transfer,Returning,Semarang,In Stock,Delivered,4.2484316185696365,Priority
453,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Body Lotion,207723,1,207723,Payday Sale,15.0,15.0,31158,20000,176565,Virtual Account,Returning,Surabaya,In Stock,Completed,4.0,No
254,2024-06-29,2024-06-19,Lazada,Beauty,Lip Tint,293107,2,586214,Flash Sale,10.0,10.0,58621,9000,527593,E-Wallet,New,Medan,In Stock,Completed,4.0,Normal
1328,2024-02-23,2024-06-19,Tokopedia,Home Living,Vacuum Cleaner,207016,1,207016,Normal Day,16.97602474864656,0.0,0,20000,207016,Bank Transfer,Returning,Surabaya,In Stock,Delivered,5.0,No
1765,2024-02-23,2024-06-19,Shopee,Fashion,Women Dress,309871,1,309871,Mega Campaign,20.0,20.0,61974,9000,247897,Credit Card,New,Makassar,In Stock,Delivered,5.0,Priority
881,2024-02-23,2024-03-17,Tokopedia,Fashion,Men T-Shirt,127149,1,127149,Flash Sale,10.0,10.0,12715,0,-114434,Bank Transfer,Returning,Jakarta,In Stock,Retur,4.2484316185696365,N
1596,2024-02-23,2024-06-19,Tokopedia,Electronics,Bluetooth Speaker,402373,3,1207119,Normal Day,16.97602474864656,0.0,0,25000,0,Credit Card,Vip,Bandung,In Stock,Cancelled,4.2484316185696365,Y
1924,2024-02-23,2024-06-19,Tokopedia,Home Living,Vacuum Cleaner,589326,3,1767978,Normal Day,16.97602474864656,0.0,0,12000,1767978,COD,Returning,Bekasi,In Stock,Delivered,5.0,N
624,2024-02-23,2024-06-19,Lazada,Beauty,Skincare Serum,235985,1,235985,Normal Day,16.97602474864656,0.0,0,20000,235985,COD,Returning,Semarang,In Stock,Delivered,5.0,Normal
1732,2024-09-14,2024-06-19,Shopee,Home Living,Blender,160095,5,800475,Mega Campaign,20.0,20.0,160095,12000,640380,E-Wallet,New,Bekasi,In Stock,Completed,5.0,Y
263,2024-02-23,2024-06-19,Shopee,Electronics,Wireless Earbuds,689551,1,689551,Payday Sale,15.0,15.0,103433,0,586118,Credit Card,New,Semarang,In Stock,On Delivery,4.2484316185696365,N
1322,2024-02-23,2024-06-19,Tokopedia,Beauty,Body Lotion,51730,4,206920,Payday Sale,15.0,11.237700673226307,31038,20000,175882,Virtual Account,Returning,Bekasi,In Stock,Delivered,5.0,N
1439,2024-01-13,2024-06-19,Shopee,Home Living,Blender,1037638,2,2075276,Flash Sale,10.0,10.0,207528,12000,1867748,COD,Returning,Bandung,In Stock,Completed,3.0,Normal
151,2024-02-23,2024-06-19,Blibli,Beauty,Skincare Serum,251840,3,755520,Normal Day,16.97602474864656,0.0,0,15000,-755520,Credit Card,Returning,Jakarta,Low Stock,Returned,4.2484316185696365,Normal
641,2024-02-23,2024-10-28,Tokopedia,Beauty,Face Wash,215979,2,431958,Flash Sale,10.0,10.0,43196,20000,388762,COD,New,Bekasi,In Stock,Delivered,4.0,N
551,2024-02-23,2024-06-19,Shopee,Home Living,Vacuum Cleaner,875484,1,875484,Normal Day,16.97602474864656,0.0,0,12000,875484,E-Wallet,New,Makassar,Preorder,Delivered,5.0,No
1812,2024-02-23,2024-06-19,Blibli,Sports,Cycling Gloves,833067,2,1666134,Payday Sale,15.0,15.0,249920,9000,1416214,Credit Card,New,Medan,In Stock,Delivered,4.0,N
929,2024-02-23,2024-06-19,Lazada,Beauty,Lip Tint,168560,1,168560,Flash Sale,10.0,10.0,16856,18000,-151704,E-Wallet,New,Jakarta,In Stock,Returned,3.0,Normal
489,2024-02-23,2024-06-19,Blibli,Beauty,Lip Tint,150679,6,904074,Flash Sale,10.0,10.0,90407,18000,813667,COD,Returning,Semarang,In Stock,Completed,5.0,N
1845,2024-02-23,2024-06-19,Lazada,Fashion,Men T-Shirt,563334,3,1690002,Flash Sale,10.0,10.0,169000,15000,1521002,Credit Card,Returning,Semarang,In Stock,Completed,5.0,Normal
1172,2024-02-23,2024-04-20,Tiktok Shop,Beauty,Face Wash,311312,3,933936,Mega Campaign,20.0,20.0,186787,9000,747149,Credit Card,Returning,Makassar,In Stock,Delivered,4.0,No
147,2024-02-23,2024-02-16,Tokopedia,Sports,Dumbbell 5Kg,185584,2,371168,Payday Sale,15.0,15.0,55675,12000,315493,E-Wallet,Returning,Makassar,In Stock,Delivered,5.0,N
403,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Sneakers,581133,5,2905665,Normal Day,16.97602474864656,0.0,0,18000,0,E-Wallet,Returning,Bekasi,In Stock,Cancel,4.2484316185696365,N
955,2024-02-23,2024-06-19,Tokopedia,Fashion,Jeans,113907,2,227814,Normal Day,16.97602474864656,0.0,0,15000,0,Credit Card,Returning,Makassar,In Stock,Cancelled,4.2484316185696365,N
1913,2024-02-23,2024-06-19,Blibli,Fashion,Sneakers,523698,1,523698,Mega Campaign,20.0,20.0,104740,20000,418958,Virtual Account,Returning,Medan,In Stock,Completed,4.2484316185696365,Yes
1373,2024-02-23,2024-06-19,Shopee,Sports,Yoga Mat,401038,1,401038,Payday Sale,15.0,11.237700673226307,60156,12000,340882,Virtual Account,Returning,Bekasi,In Stock,Delivered,5.0,No
464,2024-02-23,2024-04-16,Blibli,Fashion,Jeans,586926,1,586926,Normal Day,16.97602474864656,0.0,0,0,586926,Bank Transfer,New,Semarang,In Stock,Delivered,5.0,No
1350,2024-02-23,2024-11-27,Shopee,Home_Living,Vacuum Cleaner,1156675,1,1156675,Payday Sale,15.0,15.0,173501,25000,983174,Virtual Account,Returning,Surabaya,Preorder,Delivered,4.0,N
187,2024-12-31,2024-06-19,Lazada,Beauty,Lip Tint,210372,1,210372,Normal Day,16.97602474864656,0.0,0,15000,210372,COD,New,Jakarta,In Stock,Completed,4.0,Normal
1225,2024-09-29,2024-06-19,Lazada,Sports,Skipping Rope,597099,2,1194198,Flash Sale,10.0,10.0,119420,9000,0,Virtual Account,Returning,Semarang,In Stock,Cancel,4.2484316185696365,No
609,2024-03-29,2024-03-31,Blibli,Fashion,Sneakers,177892,1,177892,Flash Sale,10.0,10.0,17789,25000,160103,COD,Returning,Makassar,In Stock,Delivered,5.0,Normal
144,2024-02-23,2024-06-19,Tiktok Shop,Sports,Skipping Rope,861609,2,1723218,Payday Sale,15.0,15.0,258483,15000,1464735,Credit Card,Vip,Bandung,In Stock,Delivered,4.0,Y
752,2024-11-23,2024-11-25,Shopee,Beauty,Sunscreen,259703,2,519406,Payday Sale,15.0,15.0,77911,15000,441495,Bank Transfer,Returning,Surabaya,In Stock,Delivered,5.0,Normal
1535,2024-02-23,2024-06-19,Tokopedia,Beauty,Skincare Serum,125577,3,376731,Flash Sale,10.0,10.0,37673,18000,339058,COD,Returning,Semarang,In Stock,Completed,5.0,Normal
198,2024-02-23,2024-06-19,Lazada,Fashion,Sneakers,566574,1,566574,Mega Campaign,20.0,20.0,113315,15000,453259,Credit Card,New,Makassar,In Stock,Delivered,5.0,Priority
1634,2024-02-23,2024-06-19,Blibli,Beauty,Face Wash,308886,1,308886,Mega Campaign,20.0,11.237700673226307,61777,0,247109,E-Wallet,Returning,Semarang,In Stock,Completed,5.0,Priority
280,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Body Lotion,312742,3,938226,Mega Campaign,20.0,20.0,187645,18000,750581,COD,Returning,Yogyakarta,Low Stock,Delivered,3.0,Yes
294,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Rice Cooker,922317,2,1844634,Normal Day,16.97602474864656,0.0,0,25000,1844634,COD,Returning,Medan,In Stock,Delivered,5.0,Normal
1857,2024-02-23,2024-06-19,Blibli,Sports,Cycling Gloves,235195,5,1175975,Flash Sale,10.0,10.0,117598,15000,1058377,Virtual Account,New,Yogyakarta,In Stock,Completed,4.0,N
401,2024-02-23,2024-06-19,Blibli,Home Living,Table Lamp,252026,4,1008104,Flash Sale,10.0,10.0,100810,0,907294,Credit Card,Returning,Semarang,Low Stock,On Delivery,4.2484316185696365,Normal
123,2024-02-23,2024-06-19,Lazada,Beauty,Skincare Serum,274001,1,274001,Flash Sale,10.0,10.0,27400,15000,246601,COD,Vip,Medan,Low Stock,Delivered,3.0,Y
1208,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Sneakers,334936,4,1339744,Flash Sale,10.0,10.0,133974,25000,1205770,E-Wallet,Vip,Makassar,In Stock,Completed,4.0,Y
1463,2024-10-22,2024-06-19,Tiktok Shop,Sports,Running Shoes,781420,1,781420,Flash Sale,10.0,10.0,78142,25000,703278,Credit Card,New,Medan,In Stock,Delivered,4.2484316185696365,N
836,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Storage Box,760054,3,2280162,Flash Sale,10.0,10.0,228016,12000,2052146,COD,New,Surabaya,In Stock,Delivered,5.0,Normal
247,2024-02-23,2024-06-19,Tokopedia,Electronics,Smartwatch,491890,2,983780,Payday Sale,15.0,15.0,147567,12000,836213,Credit Card,Vip,Yogyakarta,In Stock,Delivered,3.0,No
1734,2024-02-23,2024-06-19,Tiktok Shop,Fashion,Jeans,303236,1,303236,Normal Day,16.97602474864656,0.0,0,9000,303236,Bank Transfer,Returning,Semarang,In Stock,Delivered,4.0,No
1937,2024-02-23,2024-11-03,Lazada,Beauty,Lip Tint,85536,5,427680,Payday Sale,15.0,15.0,64152,9000,363528,COD,New,Jakarta,In Stock,Completed,5.0,Normal
1708,2024-05-27,2024-05-29,Tokopedia,Fashion,Women Dress,271947,1,271947,Payday Sale,15.0,15.0,40792,9000,231155,E-Wallet,Returning,Bekasi,In Stock,Delivered,4.0,No
1916,2024-02-23,2024-06-19,Shopee,Fashion,Hoodie,77241,1,77241,Mega Campaign,20.0,20.0,15448,20000,61793,Bank Transfer,New,Medan,Low Stock,Delivered,5.0,Priority
1427,2024-10-03,2024-10-08,Blibli,Sports,Yoga Mat,109529,1,109529,Normal Day,16.97602474864656,0.0,0,12000,109529,Virtual Account,Returning,Bekasi,Low Stock,Delivered,4.0,N
385,2024-02-23,2024-06-19,Tiktok Shop,Beauty,Lip Tint,327751,1,327751,Normal Day,16.97602474864656,0.0,0,9000,327751,Virtual Account,Vip,Semarang,In Stock,Completed,5.0,Y
1790,2024-02-23,2024-06-19,Blibli,Fashion,Hoodie,82425,3,247275,Flash Sale,10.0,11.237700673226307,24728,9000,222547,Virtual Account,New,Semarang,In Stock,Delivered,5.0,N
1760,2024-02-23,2024-06-19,Tiktok Shop,Home Living,Rice Cooker,244017,1,244017,Mega Campaign,20.0,20.0,48803,18000,195214,Credit Card,Returning,Surabaya,Low Stock,Delivered,5.0,N
855,2024-02-23,2024-01-10,Lazada,Sports,Yoga Mat,252544,2,505088,Normal Day,16.97602474864656,0.0,0,25000,505088,E-Wallet,Returning,Jakarta,In Stock,Completed,3.0,N
